customer_id,recency_days,frequency,monetary,avg_order_value,total_quantity,avg_basket_size,discount_usage_rate,avg_discount_pct,favorite_category,category_diversity,return_rate,first_purchase,last_purchase,avg_purchase_interval_days,total_sessions,avg_pages_viewed,avg_session_duration,conversion_rate,customer_name,gender,age,city,state,signup_date,tenure_days,cluster,segment
CUST100222,29,19,261145.3,13744.48947368421,40,2.1052631578947367,0.5263157894736842,5.7894736842105265,Sports & Fitness,6,0.10526315789473684,2024-02-19,2025-12-02,36.22222222222222,23.0,4.869565217391305,4.587826086956522,0.13043478260869565,Rohan Reddy,Female,41.0,Ahmedabad,Gujarat,2025-11-11,50,3,High Value Customers
CUST100223,9,24,180779.84,7532.493333333333,49,2.0416666666666665,0.6666666666666666,8.125,Books & Stationery,7,0.08333333333333333,2024-02-12,2025-12-22,29.52173913043478,28.0,4.464285714285714,3.6157142857142857,0.10714285714285714,Meera Rao,Female,34.0,Tiruppur,Tamil Nadu,2025-01-19,346,3,High Value Customers
CUST100224,2,15,321808.52,21453.901333333335,26,1.7333333333333334,0.4666666666666667,7.0,Beauty & Personal Care,6,0.0,2024-01-26,2025-12-29,50.214285714285715,15.0,5.533333333333333,5.050666666666667,0.06666666666666667,Naveen Iyer,Female,62.0,Bengaluru,Karnataka,2023-02-07,1058,3,High Value Customers
CUST100225,60,9,220659.43,24517.714444444442,14,1.5555555555555556,0.6666666666666666,10.0,Electronics,4,0.1111111111111111,2024-01-14,2025-11-01,82.125,6.0,4.666666666666667,5.763333333333333,0.0,Priya Reddy,Female,18.0,Hyderabad,Telangana,2023-08-18,866,2,Price Sensitive Customers
CUST100226,1,5,31615.41,6323.082,10,2.0,0.2,4.0,Books & Stationery,3,0.0,2024-06-29,2025-12-30,137.25,12.0,4.916666666666667,4.895833333333333,0.0,Pooja Patel,Male,23.0,Pune,Maharashtra,2024-07-16,533,1,Occasional Buyers
CUST100227,65,12,439045.52,36587.12666666667,29,2.4166666666666665,0.6666666666666666,5.833333333333333,Electronics,6,0.0,2024-02-19,2025-10-27,56.0,12.0,4.5,5.821666666666666,0.0,Naveen Nair,Male,22.0,Ahmedabad,Gujarat,2024-03-13,658,2,Price Sensitive Customers
CUST100228,111,2,95552.11,47776.055,4,2.0,1.0,12.5,Beauty & Personal Care,2,0.0,2025-04-24,2025-09-11,140.0,4.0,4.75,2.7800000000000002,0.5,Vivaan Mukherjee,Male,62.0,Delhi,Delhi,2023-01-27,1069,2,Price Sensitive Customers
CUST100229,30,10,44958.979999999996,4495.897999999999,16,1.6,0.4,5.5,Fashion,4,0.1,2024-03-02,2025-12-01,71.0,32.0,5.03125,5.3303125,0.15625,Lakshmi Chatterjee,Female,46.0,Mumbai,Maharashtra,2023-08-14,870,1,Occasional Buyers
CUST100230,27,16,273641.43,17102.589375,37,2.3125,0.5625,9.0625,Fashion,7,0.0625,2024-01-05,2025-12-04,46.6,28.0,5.428571428571429,5.164642857142858,0.03571428571428571,Neha Sharma,Male,29.0,Lucknow,Uttar Pradesh,2025-03-08,298,3,High Value Customers
CUST100231,4,26,515766.75,19837.18269230769,54,2.076923076923077,0.6923076923076923,8.461538461538462,Sports & Fitness,7,0.19230769230769232,2024-03-07,2025-12-27,26.4,37.0,4.918918918918919,4.95,0.1891891891891892,Riya Chatterjee,Male,56.0,Tiruppur,Tamil Nadu,2023-10-11,812,3,High Value Customers
CUST100232,35,15,269494.27,17966.284666666666,30,2.0,0.5333333333333333,9.666666666666666,Electronics,6,0.13333333333333333,2024-03-02,2025-11-26,45.285714285714285,12.0,5.083333333333333,4.1225,0.08333333333333333,Vihaan Gupta,Other,64.0,Coimbatore,Tamil Nadu,2025-05-28,217,3,High Value Customers
CUST100233,29,17,332369.39,19551.140588235296,40,2.3529411764705883,0.35294117647058826,5.294117647058823,Home & Kitchen,7,0.058823529411764705,2024-01-01,2025-12-02,43.8125,20.0,5.5,6.671000000000001,0.15,Riya Kumar,Male,20.0,Bengaluru,Karnataka,2025-08-17,136,3,High Value Customers
CUST100234,1,37,619903.37,16754.145135135135,73,1.972972972972973,0.4594594594594595,7.162162162162162,Home & Kitchen,7,0.10810810810810811,2024-01-05,2025-12-30,20.13888888888889,49.0,4.836734693877551,4.5895918367346935,0.14285714285714285,Vihaan Iyer,Female,18.0,Delhi,Delhi,2024-03-28,643,3,High Value Customers
CUST100235,27,14,308324.72000000003,22023.19428571429,24,1.7142857142857142,0.5714285714285714,11.071428571428571,Home & Kitchen,6,0.07142857142857142,2024-01-11,2025-12-04,53.30769230769231,28.0,4.25,4.113214285714286,0.14285714285714285,Aarav Singh,Female,44.0,Lucknow,Uttar Pradesh,2025-10-16,76,3,High Value Customers
CUST100236,14,15,137673.32,9178.221333333333,30,2.0,0.4666666666666667,7.666666666666667,Fashion,6,0.13333333333333333,2024-03-01,2025-12-17,46.857142857142854,20.0,5.1,3.8725,0.15,Vihaan Kumar,Male,41.0,Coimbatore,Tamil Nadu,2025-03-26,280,3,High Value Customers
CUST100237,47,11,120878.06,10988.914545454545,22,2.0,0.5454545454545454,7.7272727272727275,Home & Kitchen,7,0.0,2024-01-05,2025-11-14,67.9,25.0,4.56,4.4832,0.04,Isha Mukherjee,Male,61.0,Mumbai,Maharashtra,2024-10-20,437,3,High Value Customers
CUST100238,428,2,42490.799999999996,21245.399999999998,2,1.0,1.0,22.5,Electronics,2,0.0,2024-06-09,2024-10-29,142.0,10.0,4.5,3.6770000000000005,0.2,Rohan Joshi,Male,36.0,Chennai,Tamil Nadu,2024-06-30,549,0,New Customers
CUST100239,1,20,78931.16,3946.558,35,1.75,0.6,10.25,Beauty & Personal Care,6,0.15,2024-01-01,2025-12-30,38.36842105263158,20.0,4.25,3.9765,0.15,Sai Joshi,Female,25.0,Mumbai,Maharashtra,2025-12-08,23,1,Occasional Buyers
CUST100240,33,8,54723.9,6840.4875,13,1.625,0.375,5.0,Fashion,4,0.125,2024-06-19,2025-11-28,75.28571428571429,9.0,5.222222222222222,4.707777777777777,0.0,Sai Sharma,Female,61.0,Pune,Maharashtra,2023-01-17,1079,1,Occasional Buyers
CUST100241,10,38,599961.8300000001,15788.469210526318,72,1.894736842105263,0.4473684210526316,6.447368421052632,Grocery,7,0.10526315789473684,2024-01-11,2025-12-21,19.18918918918919,44.0,5.068181818181818,4.320681818181818,0.22727272727272727,Rohan Verma,Female,64.0,Tiruppur,Tamil Nadu,2023-06-07,938,3,High Value Customers
CUST100242,230,6,46354.26,7725.71,13,2.1666666666666665,0.5,6.666666666666667,Sports & Fitness,5,0.0,2024-04-27,2025-05-15,76.6,5.0,4.8,5.044,0.0,Pooja Menon,Female,19.0,Bengaluru,Karnataka,2024-04-21,619,1,Occasional Buyers
CUST100243,1,29,286473.22000000003,9878.386896551725,58,2.0,0.4827586206896552,6.379310344827586,Grocery,7,0.034482758620689655,2024-01-03,2025-12-30,25.964285714285715,33.0,5.121212121212121,5.52030303030303,0.09090909090909091,Saanvi Iyer,Female,47.0,Jaipur,Rajasthan,2025-12-05,26,3,High Value Customers
CUST100244,77,11,159735.85,14521.44090909091,26,2.3636363636363638,0.6363636363636364,6.818181818181818,Books & Stationery,5,0.18181818181818182,2024-04-03,2025-10-15,56.0,23.0,4.956521739130435,5.71304347826087,0.08695652173913043,Zoya Rao,Male,47.0,Kolkata,West Bengal,2024-06-01,578,2,Price Sensitive Customers
CUST100245,4,7,68641.23,9805.89,14,2.0,0.2857142857142857,5.714285714285714,Home & Kitchen,4,0.0,2024-07-31,2025-12-27,85.66666666666667,18.0,4.888888888888889,3.5744444444444445,0.05555555555555555,Karthik Desai,Male,56.0,Hyderabad,Telangana,2023-04-09,997,1,Occasional Buyers
CUST100246,51,17,263250.97000000003,15485.35117647059,39,2.2941176470588234,0.35294117647058826,5.0,Sports & Fitness,7,0.058823529411764705,2024-01-05,2025-11-10,42.1875,23.0,5.521739130434782,3.1591304347826084,0.08695652173913043,Lakshmi Pillai,Female,62.0,Hyderabad,Telangana,2025-11-26,35,3,High Value Customers
CUST100247,138,5,22395.08,4479.0160000000005,10,2.0,0.2,2.0,Beauty & Personal Care,3,0.0,2024-04-07,2025-08-15,123.75,6.0,4.333333333333333,9.441666666666666,0.3333333333333333,Meera Desai,Male,49.0,Chennai,Tamil Nadu,2023-10-07,816,1,Occasional Buyers
CUST100248,17,12,91448.33,7620.694166666667,24,2.0,0.5833333333333334,8.75,Fashion,6,0.08333333333333333,2024-02-26,2025-12-14,59.72727272727273,7.0,5.0,2.507142857142857,0.0,Vihaan Chatterjee,Male,18.0,Delhi,Delhi,2024-05-11,599,3,High Value Customers
CUST100249,349,3,10695.11,3565.036666666667,8,2.6666666666666665,0.6666666666666666,8.333333333333334,Beauty & Personal Care,2,0.0,2024-06-20,2025-01-16,105.0,5.0,5.2,3.6119999999999997,0.0,Pooja Kumar,Female,55.0,Bengaluru,Karnataka,2023-10-29,794,0,New Customers
CUST100250,157,6,26245.45,4374.241666666667,13,2.1666666666666665,0.6666666666666666,11.666666666666666,Beauty & Personal Care,4,0.0,2024-03-03,2025-07-27,102.2,14.0,4.428571428571429,5.6778571428571425,0.07142857142857142,Pooja Singh,Male,30.0,Jaipur,Rajasthan,2023-06-30,915,1,Occasional Buyers
CUST100251,1,27,510192.87000000005,18896.032222222224,55,2.037037037037037,0.4444444444444444,6.296296296296297,Home & Kitchen,7,0.037037037037037035,2024-01-03,2025-12-30,27.96153846153846,53.0,5.245283018867925,4.47188679245283,0.16981132075471697,Tara Patel,Female,28.0,Chennai,Tamil Nadu,2024-08-29,489,3,High Value Customers
CUST100253,79,14,238594.7,17042.47857142857,33,2.357142857142857,0.5714285714285714,8.928571428571429,Beauty & Personal Care,7,0.0,2024-01-13,2025-10-13,49.15384615384615,32.0,5.71875,4.7221874999999995,0.0,Ananya Kumar,Male,43.0,Pune,Maharashtra,2025-09-19,103,3,High Value Customers
CUST100254,87,7,211420.66,30202.95142857143,15,2.142857142857143,0.7142857142857143,9.285714285714286,Electronics,5,0.2857142857142857,2024-06-21,2025-10-05,78.5,7.0,5.571428571428571,3.2985714285714285,0.14285714285714285,Ishaan Singh,Female,37.0,Pune,Maharashtra,2023-07-10,905,2,Price Sensitive Customers
CUST100255,1,12,84906.81,7075.5675,22,1.8333333333333333,0.3333333333333333,3.3333333333333335,Beauty & Personal Care,7,0.0,2024-04-12,2025-12-30,57.0,12.0,4.0,6.7875000000000005,0.0,Saanvi Nair,Male,34.0,Tiruppur,Tamil Nadu,2023-09-10,843,3,High Value Customers
CUST100256,36,11,439854.74,39986.79454545455,24,2.1818181818181817,0.2727272727272727,1.3636363636363635,Electronics,6,0.18181818181818182,2024-01-28,2025-11-25,66.7,23.0,5.0,4.251304347826087,0.21739130434782608,Isha Patel,Male,34.0,Jaipur,Rajasthan,2025-09-07,115,2,Price Sensitive Customers
CUST100258,31,7,79161.04,11308.72,17,2.4285714285714284,0.5714285714285714,7.142857142857143,Fashion,6,0.14285714285714285,2024-03-08,2025-11-30,105.33333333333333,6.0,5.0,5.513333333333333,0.3333333333333333,Karthik Gupta,Male,22.0,Jaipur,Rajasthan,2023-05-08,968,2,Price Sensitive Customers
CUST100259,72,7,138572.49,19796.07,14,2.0,0.42857142857142855,3.5714285714285716,Beauty & Personal Care,4,0.0,2024-01-28,2025-10-20,105.16666666666667,11.0,5.545454545454546,8.018181818181818,0.09090909090909091,Meera Joshi,Female,40.0,Mumbai,Maharashtra,2023-01-18,1078,2,Price Sensitive Customers
CUST100260,64,9,136055.71,15117.30111111111,16,1.7777777777777777,0.6666666666666666,8.88888888888889,Books & Stationery,6,0.0,2024-01-21,2025-10-28,80.75,13.0,5.230769230769231,4.136153846153847,0.07692307692307693,Zoya Desai,Male,63.0,Lucknow,Uttar Pradesh,2024-07-19,530,2,Price Sensitive Customers
CUST100261,81,23,195214.48,8487.586086956522,45,1.9565217391304348,0.5217391304347826,9.130434782608695,Sports & Fitness,6,0.08695652173913043,2024-01-01,2025-10-11,29.5,39.0,5.0256410256410255,5.451025641025641,0.10256410256410256,Aarav Kumar,Male,27.0,Hyderabad,Telangana,2024-07-23,526,3,High Value Customers
CUST100262,3,16,164677.98,10292.37375,35,2.1875,0.5,5.0,Fashion,7,0.0,2024-01-06,2025-12-28,48.13333333333333,18.0,4.388888888888889,4.792222222222223,0.1111111111111111,Kavya Reddy,Male,63.0,Ahmedabad,Gujarat,2024-11-16,410,3,High Value Customers
CUST100263,23,4,15558.69,3889.6725,4,1.0,0.5,8.75,Books & Stationery,4,0.25,2024-02-21,2025-12-08,218.66666666666666,2.0,4.0,6.84,0.0,Ananya Joshi,Female,45.0,Bengaluru,Karnataka,2024-09-17,470,1,Occasional Buyers
CUST100264,127,9,217464.02999999997,24162.67,12,1.3333333333333333,0.2222222222222222,3.888888888888889,Fashion,5,0.1111111111111111,2024-01-08,2025-08-26,74.5,12.0,5.583333333333333,3.5858333333333334,0.08333333333333333,Vivaan Patel,Female,50.0,Ahmedabad,Gujarat,2025-05-03,242,2,Price Sensitive Customers
CUST100265,450,5,16512.94,3302.5879999999997,6,1.2,0.4,3.0,Beauty & Personal Care,5,0.2,2024-01-08,2024-10-07,68.25,11.0,4.2727272727272725,4.828181818181818,0.18181818181818182,Ananya Chatterjee,Male,60.0,Mumbai,Maharashtra,2025-08-19,134,0,New Customers
CUST100266,7,17,137447.31,8085.135882352941,33,1.9411764705882353,0.5882352941176471,7.352941176470588,Grocery,6,0.11764705882352941,2024-01-04,2025-12-24,45.0,26.0,5.1923076923076925,4.79,0.19230769230769232,Saanvi Iyer,Male,43.0,Delhi,Delhi,2023-06-04,941,3,High Value Customers
CUST100267,74,7,283872.0,40553.142857142855,20,2.857142857142857,0.8571428571428571,8.571428571428571,Home & Kitchen,5,0.14285714285714285,2024-07-26,2025-10-18,74.83333333333333,15.0,5.733333333333333,4.59,0.13333333333333333,Amit Singh,Male,46.0,Pune,Maharashtra,2024-05-04,606,2,Price Sensitive Customers
CUST100268,67,12,149875.92,12489.660000000002,26,2.1666666666666665,0.4166666666666667,5.833333333333333,Beauty & Personal Care,5,0.0,2024-01-22,2025-10-25,58.36363636363637,19.0,5.7368421052631575,4.085263157894737,0.21052631578947367,Aarav Rao,Male,44.0,Hyderabad,Telangana,2025-02-23,311,2,Price Sensitive Customers
CUST100269,8,10,86364.16,8636.416000000001,15,1.5,0.6,9.0,Grocery,5,0.0,2024-02-22,2025-12-23,74.44444444444444,15.0,5.6,4.048,0.2,Priya Verma,Female,35.0,Jaipur,Rajasthan,2023-09-03,850,1,Occasional Buyers
CUST100270,54,16,161079.11,10067.444375,29,1.8125,0.3125,3.75,Home & Kitchen,6,0.1875,2024-01-11,2025-11-07,44.4,23.0,5.260869565217392,4.241739130434783,0.30434782608695654,Amit Joshi,Female,57.0,Kolkata,West Bengal,2025-11-28,33,3,High Value Customers
CUST100271,45,26,508907.08,19573.349230769232,59,2.269230769230769,0.4230769230769231,5.961538461538462,Beauty & Personal Care,7,0.07692307692307693,2024-02-06,2025-11-16,25.96,51.0,5.196078431372549,4.488235294117647,0.058823529411764705,Deepak Singh,Male,27.0,Kolkata,West Bengal,2025-01-28,337,3,High Value Customers
CUST100272,3,24,618737.9199999999,25780.746666666662,43,1.7916666666666667,0.25,2.7083333333333335,Electronics,7,0.041666666666666664,2024-01-10,2025-12-28,31.217391304347824,37.0,4.864864864864865,4.852162162162162,0.05405405405405406,Saanvi Menon,Male,59.0,Kolkata,West Bengal,2024-06-21,558,3,High Value Customers
CUST100273,16,13,132268.67,10174.513076923078,25,1.9230769230769231,0.6153846153846154,6.153846153846154,Beauty & Personal Care,7,0.07692307692307693,2024-03-11,2025-12-15,53.666666666666664,13.0,5.0,5.642307692307692,0.3076923076923077,Tara Nair,Male,22.0,Bengaluru,Karnataka,2025-07-09,175,3,High Value Customers
CUST100274,30,7,134988.94,19284.134285714284,12,1.7142857142857142,0.5714285714285714,13.571428571428571,Home & Kitchen,6,0.2857142857142857,2024-04-27,2025-12-01,97.16666666666667,21.0,4.857142857142857,4.8742857142857146,0.0,Pooja Desai,Female,27.0,Jaipur,Rajasthan,2024-02-12,688,2,Price Sensitive Customers
CUST100275,65,22,306445.7,13929.35,47,2.1363636363636362,0.5,7.5,Fashion,7,0.09090909090909091,2024-01-05,2025-10-27,31.476190476190474,31.0,4.612903225806452,4.877741935483871,0.16129032258064516,Isha Patel,Male,38.0,Hyderabad,Telangana,2024-06-08,571,3,High Value Customers
CUST100276,26,12,56311.270000000004,4692.605833333334,20,1.6666666666666667,0.4166666666666667,6.25,Beauty & Personal Care,5,0.16666666666666666,2024-05-20,2025-12-05,51.27272727272727,21.0,5.380952380952381,5.1952380952380945,0.19047619047619047,Kavya Iyer,Other,41.0,Pune,Maharashtra,2025-04-07,268,1,Occasional Buyers
CUST100277,9,9,40848.8,4538.7555555555555,15,1.6666666666666667,0.6666666666666666,4.444444444444445,Beauty & Personal Care,5,0.0,2024-01-08,2025-12-22,89.25,18.0,4.888888888888889,4.51,0.0,Rohan Menon,Female,55.0,Ahmedabad,Gujarat,2025-06-21,193,1,Occasional Buyers
CUST100278,5,11,177331.49,16121.044545454544,23,2.090909090909091,0.18181818181818182,1.3636363636363635,Sports & Fitness,6,0.09090909090909091,2024-09-03,2025-12-26,47.9,18.0,4.444444444444445,4.502777777777777,0.05555555555555555,Aarav Gupta,Male,20.0,Jaipur,Rajasthan,2023-02-05,1060,3,High Value Customers
CUST100279,7,29,463929.53,15997.570000000002,58,2.0,0.41379310344827586,5.344827586206897,Books & Stationery,7,0.034482758620689655,2024-01-31,2025-12-24,24.75,40.0,5.55,4.872249999999999,0.075,Suresh Rao,Female,57.0,Jaipur,Rajasthan,2024-11-15,411,3,High Value Customers
CUST100280,63,5,366922.35000000003,73384.47,11,2.2,0.4,8.0,Electronics,2,0.6,2024-09-03,2025-10-29,105.25,7.0,3.857142857142857,2.375714285714286,0.14285714285714285,Kavya Patel,Female,48.0,Tiruppur,Tamil Nadu,2023-01-20,1076,2,Price Sensitive Customers
CUST100281,2,48,1130085.52,23543.448333333334,101,2.1041666666666665,0.4166666666666667,4.791666666666667,Electronics,7,0.10416666666666667,2024-01-12,2025-12-29,15.25531914893617,50.0,4.68,4.4626,0.12,Tara Mukherjee,Female,58.0,Mumbai,Maharashtra,2023-11-17,775,3,High Value Customers
CUST100282,28,10,244628.13999999998,24462.814,22,2.2,0.3,6.5,Beauty & Personal Care,6,0.1,2024-12-02,2025-12-03,40.666666666666664,12.0,5.333333333333333,5.145833333333333,0.08333333333333333,Rohan Sharma,Male,54.0,Delhi,Delhi,2024-05-26,584,2,Price Sensitive Customers
CUST100283,729,1,8601.43,8601.43,1,1.0,1.0,20.0,Home & Kitchen,1,1.0,2024-01-02,2024-01-02,54.75,8.0,6.375,4.296250000000001,0.0,Ishaan Chatterjee,Male,19.0,Kolkata,West Bengal,2024-02-04,696,0,New Customers
CUST100284,81,18,110377.93000000001,6132.107222222223,27,1.5,0.4444444444444444,6.944444444444445,Grocery,6,0.05555555555555555,2024-01-26,2025-10-11,36.705882352941174,21.0,5.809523809523809,5.765238095238095,0.09523809523809523,Sai Rao,Female,19.0,Chennai,Tamil Nadu,2024-10-15,442,1,Occasional Buyers
CUST100285,115,4,120868.68,30217.17,6,1.5,0.25,3.75,Electronics,3,0.0,2024-12-06,2025-09-07,91.66666666666667,5.0,3.8,2.75,0.0,Lakshmi Gupta,Female,56.0,Tiruppur,Tamil Nadu,2025-08-29,124,2,Price Sensitive Customers
CUST100286,8,25,400068.38,16002.735200000001,51,2.04,0.56,8.2,Electronics,7,0.0,2024-03-07,2025-12-23,27.333333333333332,29.0,5.103448275862069,3.810689655172414,0.06896551724137931,Riya Pillai,Female,59.0,Hyderabad,Telangana,2024-04-15,625,3,High Value Customers
CUST100287,299,4,21570.49,5392.6225,9,2.25,0.0,0.0,Beauty & Personal Care,3,0.0,2024-01-16,2025-03-07,138.66666666666666,14.0,5.5,3.998571428571428,0.35714285714285715,Neha Sharma,Female,61.0,Mumbai,Maharashtra,2025-04-13,262,4,At Risk / Inactive Customers
CUST100288,4,23,300584.37,13068.885652173913,46,2.0,0.34782608695652173,4.565217391304348,Books & Stationery,7,0.043478260869565216,2024-03-03,2025-12-27,30.181818181818183,29.0,5.0344827586206895,3.7282758620689656,0.06896551724137931,Naveen Reddy,Female,51.0,Delhi,Delhi,2024-12-27,369,3,High Value Customers
CUST100289,13,10,140122.19,14012.219000000001,21,2.1,0.4,9.0,Electronics,6,0.2,2024-04-03,2025-12-18,69.33333333333333,9.0,5.222222222222222,4.346666666666667,0.1111111111111111,Ishaan Verma,Female,59.0,Lucknow,Uttar Pradesh,2025-05-03,242,2,Price Sensitive Customers
CUST100290,10,14,426831.25,30487.946428571428,30,2.142857142857143,0.2857142857142857,3.5714285714285716,Electronics,6,0.07142857142857142,2024-01-31,2025-12-21,53.07692307692308,17.0,5.411764705882353,3.3847058823529417,0.17647058823529413,Suresh Rao,Male,37.0,Delhi,Delhi,2023-02-20,1045,3,High Value Customers
CUST100291,14,41,973081.79,23733.70219512195,92,2.2439024390243905,0.5365853658536586,7.317073170731708,Grocery,7,0.024390243902439025,2024-01-04,2025-12-17,17.825,48.0,5.416666666666667,4.713541666666667,0.08333333333333333,Karthik Verma,Female,50.0,Coimbatore,Tamil Nadu,2024-07-28,521,3,High Value Customers
CUST100292,26,23,155131.99,6744.869130434782,40,1.7391304347826086,0.391304347826087,6.521739130434782,Beauty & Personal Care,7,0.08695652173913043,2024-03-12,2025-12-05,28.772727272727273,36.0,4.638888888888889,4.395,0.08333333333333333,Rahul Singh,Female,21.0,Kolkata,West Bengal,2023-05-30,946,3,High Value Customers
CUST100293,8,20,326385.4,16319.27,43,2.15,0.25,3.0,Sports & Fitness,7,0.1,2024-03-05,2025-12-23,34.63157894736842,19.0,4.7894736842105265,4.309473684210526,0.0,Ananya Rao,Female,62.0,Coimbatore,Tamil Nadu,2023-11-10,782,3,High Value Customers
CUST100294,2,12,151780.41,12648.3675,28,2.3333333333333335,0.4166666666666667,3.3333333333333335,Books & Stationery,5,0.08333333333333333,2024-08-09,2025-12-29,46.09090909090909,7.0,5.714285714285714,6.4628571428571435,0.0,Neha Menon,Female,61.0,Mumbai,Maharashtra,2024-07-23,526,2,Price Sensitive Customers
CUST100295,59,3,322542.26999999996,107514.08999999998,9,3.0,0.6666666666666666,5.0,Electronics,2,0.0,2025-05-11,2025-11-02,87.5,5.0,5.0,2.5759999999999996,0.0,Divya Patel,Male,28.0,Tiruppur,Tamil Nadu,2023-11-01,791,2,Price Sensitive Customers
CUST100297,4,3,57693.22,19231.073333333334,7,2.3333333333333335,0.3333333333333333,6.666666666666667,Grocery,3,0.0,2024-05-24,2025-12-27,291.0,5.0,4.6,5.764,0.0,Neha Rao,Female,40.0,Chennai,Tamil Nadu,2025-04-17,258,2,Price Sensitive Customers
CUST100298,3,25,294904.05,11796.162,58,2.32,0.32,3.2,Beauty & Personal Care,7,0.0,2024-01-06,2025-12-28,30.083333333333332,36.0,4.833333333333333,3.669166666666667,0.1111111111111111,Arjun Desai,Male,22.0,Hyderabad,Telangana,2025-12-13,18,3,High Value Customers
CUST100299,38,19,239659.63,12613.664736842105,30,1.5789473684210527,0.5263157894736842,10.526315789473685,Home & Kitchen,7,0.10526315789473684,2024-01-11,2025-11-23,37.888888888888886,24.0,4.375,3.1595833333333334,0.041666666666666664,Neha Verma,Male,42.0,Coimbatore,Tamil Nadu,2025-09-29,93,3,High Value Customers
CUST100300,47,8,143427.71000000002,17928.463750000003,15,1.875,0.25,1.875,Home & Kitchen,5,0.0,2024-04-14,2025-11-14,82.71428571428571,11.0,5.909090909090909,4.479090909090909,0.09090909090909091,Vivaan Desai,Male,54.0,Delhi,Delhi,2024-03-19,652,2,Price Sensitive Customers
CUST100301,42,16,179830.19,11239.386875,28,1.75,0.5,6.5625,Beauty & Personal Care,7,0.125,2024-02-07,2025-11-19,43.4,36.0,5.305555555555555,4.146944444444444,0.05555555555555555,Naveen Joshi,Male,51.0,Hyderabad,Telangana,2024-09-04,483,3,High Value Customers
CUST100302,43,3,15800.73,5266.91,4,1.3333333333333333,0.3333333333333333,5.0,Home & Kitchen,2,0.0,2024-10-28,2025-11-18,193.0,6.0,6.0,7.54,0.0,Ananya Singh,Male,26.0,Lucknow,Uttar Pradesh,2025-09-19,103,1,Occasional Buyers
CUST100303,73,21,270359.85,12874.278571428571,44,2.0952380952380953,0.47619047619047616,5.0,Books & Stationery,7,0.0,2024-01-11,2025-10-19,32.35,34.0,4.911764705882353,4.899705882352941,0.14705882352941177,Lakshmi Chatterjee,Male,23.0,Kolkata,West Bengal,2023-09-21,832,3,High Value Customers
CUST100304,4,9,32772.869999999995,3641.4299999999994,17,1.8888888888888888,0.6666666666666666,10.555555555555555,Fashion,5,0.1111111111111111,2024-03-04,2025-12-27,82.875,12.0,4.583333333333333,3.855833333333333,0.08333333333333333,Vihaan Menon,Female,35.0,Ahmedabad,Gujarat,2025-12-12,19,1,Occasional Buyers
CUST100305,32,16,273034.49,17064.655625,34,2.125,0.5625,7.1875,Beauty & Personal Care,6,0.0,2024-01-13,2025-11-29,45.733333333333334,28.0,5.285714285714286,4.385,0.14285714285714285,Reyansh Chatterjee,Female,31.0,Tiruppur,Tamil Nadu,2025-09-30,92,3,High Value Customers
CUST100306,537,2,5905.74,2952.87,2,1.0,0.5,2.5,Beauty & Personal Care,2,0.5,2024-05-18,2024-07-12,55.0,1.0,8.0,1.24,0.0,Ananya Menon,Female,36.0,Hyderabad,Telangana,2023-01-05,1091,0,New Customers
CUST100307,281,2,11155.630000000001,5577.8150000000005,5,2.5,0.5,5.0,Fashion,2,0.0,2024-02-15,2025-03-25,404.0,4.0,4.75,6.1,0.25,Suresh Nair,Female,31.0,Delhi,Delhi,2025-02-12,322,4,At Risk / Inactive Customers
CUST100308,3,27,184881.51,6847.463333333334,48,1.7777777777777777,0.48148148148148145,6.666666666666667,Grocery,7,0.07407407407407407,2024-03-14,2025-12-28,25.153846153846153,32.0,5.53125,4.184375,0.125,Neha Desai,Male,57.0,Tiruppur,Tamil Nadu,2025-05-26,219,3,High Value Customers
CUST100309,27,23,223818.38999999998,9731.234347826086,47,2.0434782608695654,0.34782608695652173,4.130434782608695,Home & Kitchen,7,0.08695652173913043,2024-01-13,2025-12-04,31.40909090909091,31.0,5.774193548387097,4.016451612903226,0.06451612903225806,Aarav Gupta,Male,34.0,Mumbai,Maharashtra,2025-09-18,104,3,High Value Customers
CUST100310,69,28,425468.71,15195.311071428572,56,2.0,0.35714285714285715,5.178571428571429,Home & Kitchen,7,0.10714285714285714,2024-01-27,2025-10-23,23.51851851851852,48.0,4.729166666666667,5.144375,0.08333333333333333,Aditya Mukherjee,Female,52.0,Coimbatore,Tamil Nadu,2025-06-02,212,3,High Value Customers
CUST100311,52,17,115228.51000000001,6778.147647058824,33,1.9411764705882353,0.35294117647058826,5.0,Grocery,6,0.11764705882352941,2024-06-08,2025-11-09,32.4375,18.0,5.222222222222222,4.568333333333333,0.1111111111111111,Sai Verma,Male,46.0,Coimbatore,Tamil Nadu,2023-02-16,1049,3,High Value Customers
CUST100312,46,10,114033.91,11403.391,20,2.0,0.8,13.5,Fashion,6,0.1,2024-07-11,2025-11-15,54.666666666666664,12.0,5.666666666666667,4.860833333333333,0.08333333333333333,Lakshmi Sharma,Other,59.0,Pune,Maharashtra,2025-05-16,229,2,Price Sensitive Customers
CUST100313,140,7,59853.28999999999,8550.47,11,1.5714285714285714,0.42857142857142855,7.857142857142857,Beauty & Personal Care,5,0.14285714285714285,2024-02-21,2025-08-13,89.83333333333333,11.0,5.090909090909091,3.9099999999999997,0.0,Sai Menon,Female,34.0,Delhi,Delhi,2025-04-02,273,1,Occasional Buyers
